,Datetime,SettlementPeriod,Price,Volume,signals
2183,2024-11-15 09:00:00,19,97.79,2854.25,0
2184,2024-11-15 09:30:00,20,98.25,3197.75,0
2185,2024-11-15 10:00:00,21,102.0,3238.6,0
2186,2024-11-15 10:30:00,22,96.74,3432.4,0
2187,2024-11-15 11:00:00,23,97.47,3036.2,0
2188,2024-11-15 11:30:00,24,99.29,2761.75,0
2189,2024-11-15 12:00:00,25,97.3,2985.45,0
2190,2024-11-15 12:30:00,26,97.53,2794.3,0
2191,2024-11-15 13:00:00,27,100.79,2458.9,0
2192,2024-11-15 13:30:00,28,102.73,2731.55,0
2193,2024-11-15 14:00:00,29,104.43,2548.35,0
2194,2024-11-15 14:30:00,30,105.01,2668.35,0
2195,2024-11-15 15:00:00,31,112.74,2522.5,0
2196,2024-11-15 15:30:00,32,111.13,2392.25,0
2197,2024-11-15 16:00:00,33,116.44,2496.55,0
2198,2024-11-15 16:30:00,34,118.99,2326.15,0
2199,2024-11-15 17:00:00,35,114.53,3054.15,0
2200,2024-11-15 17:30:00,36,108.05,2982.35,0
2201,2024-11-15 18:00:00,37,108.06,2603.25,0
2202,2024-11-15 18:30:00,38,108.86,2774.3,0
2203,2024-11-15 19:00:00,39,102.17,2187.75,0
2204,2024-11-15 19:30:00,40,102.34,1954.35,0
2205,2024-11-15 20:00:00,41,96.48,2300.35,0
2206,2024-11-15 20:30:00,42,91.27,2606.3,0
2207,2024-11-15 21:00:00,43,87.95,2316.95,0
2208,2024-11-15 21:30:00,44,89.51,2692.05,0
2209,2024-11-15 22:00:00,45,81.49,2062.05,0
2210,2024-11-15 22:30:00,46,68.79,2332.45,0
2211,2024-11-15 23:00:00,47,62.95,1708.95,0
2212,2024-11-15 23:30:00,48,49.84,1727.45,0
2213,2024-11-16 00:00:00,1,51.4,2123.8,0
2214,2024-11-16 00:30:00,2,76.43,2322.15,0
2215,2024-11-16 01:00:00,3,67.72,2012.35,0
2216,2024-11-16 01:30:00,4,60.18,2065.35,0
2217,2024-11-16 02:00:00,5,46.28,1968.15,0
2218,2024-11-16 02:30:00,6,42.39,2044.0,0
2219,2024-11-16 03:00:00,7,37.35,1559.0,0
2220,2024-11-16 03:30:00,8,36.9,1774.8,0
2221,2024-11-16 04:00:00,9,43.77,2091.4,0
2222,2024-11-16 04:30:00,10,50.75,1902.05,0
2223,2024-11-16 05:00:00,11,57.35,1569.2,0
2224,2024-11-16 05:30:00,12,64.26,1678.3,0
2225,2024-11-16 06:00:00,13,64.17,1970.95,0
2226,2024-11-16 06:30:00,14,68.87,2075.0,0
2227,2024-11-16 07:00:00,15,71.2,1617.75,0
2228,2024-11-16 07:30:00,16,78.64,1783.65,0
2229,2024-11-16 08:00:00,17,86.45,1968.05,0
2230,2024-11-16 08:30:00,18,100.55,2084.75,0
2231,2024-11-16 09:00:00,19,98.84,2195.0,0
2232,2024-11-16 09:30:00,20,103.05,1979.8,0
2233,2024-11-16 10:00:00,21,97.36,2264.8,0
2234,2024-11-16 10:30:00,22,97.73,2481.65,0
2235,2024-11-16 11:00:00,23,103.93,2018.55,0
2236,2024-11-16 11:30:00,24,108.46,2077.4,0
2237,2024-11-16 12:00:00,25,110.66,2126.45,0
2238,2024-11-16 12:30:00,26,111.05,1931.8,0
2239,2024-11-16 13:00:00,27,107.37,2608.3,0
2240,2024-11-16 13:30:00,28,100.51,2377.7,0
2241,2024-11-16 14:00:00,29,94.07,2837.15,0
2242,2024-11-16 14:30:00,30,89.85,3142.45,0
2243,2024-11-16 15:00:00,31,100.04,2298.55,0
2244,2024-11-16 15:30:00,32,102.27,2402.35,0
2245,2024-11-16 16:00:00,33,106.73,2400.4,0
2246,2024-11-16 16:30:00,34,114.45,2544.3,0
2247,2024-11-16 17:00:00,35,120.32,2314.7,0
2248,2024-11-16 17:30:00,36,120.71,2208.6,0
2249,2024-11-16 18:00:00,37,120.36,2121.95,0
2250,2024-11-16 18:30:00,38,115.92,2288.1,0
2251,2024-11-16 19:00:00,39,105.08,1807.9,0
2252,2024-11-16 19:30:00,40,94.56,1747.0,0
2253,2024-11-16 20:00:00,41,93.4,1838.75,0
2254,2024-11-16 20:30:00,42,89.45,2448.15,0
2255,2024-11-16 21:00:00,43,94.41,2745.15,0
2256,2024-11-16 21:30:00,44,96.01,2283.15,0
2257,2024-11-16 22:00:00,45,95.37,2445.25,0
2258,2024-11-16 22:30:00,46,82.17,2307.3,0
2259,2024-11-16 23:00:00,47,72.26,1954.65,0
2260,2024-11-16 23:30:00,48,72.24,1697.75,0
2261,2024-11-17 00:00:00,1,66.92,1750.65,0
2262,2024-11-17 00:30:00,2,70.46,1872.1,0
2263,2024-11-17 01:00:00,3,69.48,2130.2,0
2264,2024-11-17 01:30:00,4,61.16,1492.8,0
2265,2024-11-17 02:00:00,5,54.38,2021.15,0
2266,2024-11-17 02:30:00,6,54.7,1902.45,0
2267,2024-11-17 03:00:00,7,48.4,1669.15,0
2268,2024-11-17 03:30:00,8,35.22,1677.9,0
2269,2024-11-17 04:00:00,9,49.78,1812.25,0
2270,2024-11-17 04:30:00,10,50.59,1672.95,0
2271,2024-11-17 05:00:00,11,43.28,2399.2,0
2272,2024-11-17 05:30:00,12,41.61,2272.2,0
2273,2024-11-17 06:00:00,13,55.47,2164.95,0
2274,2024-11-17 06:30:00,14,74.49,2074.2,0
2275,2024-11-17 07:00:00,15,86.09,2369.85,0
2276,2024-11-17 07:30:00,16,96.0,2243.25,0
2277,2024-11-17 08:00:00,17,89.73,2046.4,0
2278,2024-11-17 08:30:00,18,98.34,2352.1,0
2279,2024-11-17 09:00:00,19,102.49,1980.2,0
2280,2024-11-17 09:30:00,20,103.77,2013.5,0
2281,2024-11-17 10:00:00,21,103.72,2249.3,0
2282,2024-11-17 10:30:00,22,98.94,2349.9,0
2283,2024-11-17 11:00:00,23,95.48,2097.4,0
2284,2024-11-17 11:30:00,24,87.02,2388.4,0
2285,2024-11-17 12:00:00,25,84.92,2147.35,0
2286,2024-11-17 12:30:00,26,81.73,2294.15,0
2287,2024-11-17 13:00:00,27,83.07,2771.8,0
2288,2024-11-17 13:30:00,28,85.61,2692.9,0
2289,2024-11-17 14:00:00,29,88.29,3063.45,0
2290,2024-11-17 14:30:00,30,89.43,3068.2,0
2291,2024-11-17 15:00:00,31,103.09,2279.1,0
2292,2024-11-17 15:30:00,32,109.49,2156.7,0
2293,2024-11-17 16:00:00,33,113.82,2034.8,0
2294,2024-11-17 16:30:00,34,123.65,2377.65,0
2295,2024-11-17 17:00:00,35,126.41,2510.6,0
2296,2024-11-17 17:30:00,36,125.34,2850.8,0
2297,2024-11-17 18:00:00,37,125.68,2806.4,0
2298,2024-11-17 18:30:00,38,123.02,3270.75,0
2299,2024-11-17 19:00:00,39,117.3,2562.5,0
2300,2024-11-17 19:30:00,40,108.98,2123.0,0
2301,2024-11-17 20:00:00,41,109.0,2026.65,0
2302,2024-11-17 20:30:00,42,102.13,2002.2,0
2303,2024-11-17 21:00:00,43,100.16,1750.2,0
2304,2024-11-17 21:30:00,44,98.63,1652.65,0
2305,2024-11-17 22:00:00,45,100.65,2388.25,0
2306,2024-11-17 22:30:00,46,93.93,2333.95,0
2307,2024-11-17 23:00:00,47,83.41,1558.65,0
2308,2024-11-17 23:30:00,48,85.35,1502.4,0
2309,2024-11-18 00:00:00,1,89.2,1961.45,0
2310,2024-11-18 00:30:00,2,87.91,2068.7,0
2311,2024-11-18 01:00:00,3,81.82,1432.95,0
2312,2024-11-18 01:30:00,4,80.05,1526.1,0
2313,2024-11-18 02:00:00,5,78.75,1514.3,0
2314,2024-11-18 02:30:00,6,77.99,1834.05,0
2315,2024-11-18 03:00:00,7,78.79,1386.75,0
2316,2024-11-18 03:30:00,8,74.21,1448.85,0
2317,2024-11-18 04:00:00,9,73.31,1305.7,0
2318,2024-11-18 04:30:00,10,73.51,1408.5,0
2319,2024-11-18 05:00:00,11,81.01,1416.4,0
2320,2024-11-18 05:30:00,12,66.72,1819.6,0
2321,2024-11-18 06:00:00,13,99.91,2137.9,0
2322,2024-11-18 06:30:00,14,92.41,1981.85,0
2323,2024-11-18 07:00:00,15,106.84,2171.0,0
2324,2024-11-18 07:30:00,16,117.16,2031.65,0
2325,2024-11-18 08:00:00,17,114.43,2430.4,0
2326,2024-11-18 08:30:00,18,116.82,2553.65,0
2327,2024-11-18 09:00:00,19,105.77,2792.65,0
2328,2024-11-18 09:30:00,20,104.21,3037.7,0
2329,2024-11-18 10:00:00,21,101.65,3453.0,0
2330,2024-11-18 10:30:00,22,101.83,3475.6,0
2331,2024-11-18 11:00:00,23,100.69,3100.7,0
2332,2024-11-18 11:30:00,24,100.79,3949.15,0
2333,2024-11-18 12:00:00,25,100.34,3183.9,0
2334,2024-11-18 12:30:00,26,108.44,3582.0,0
2335,2024-11-18 13:00:00,27,112.67,3484.9,0
2336,2024-11-18 13:30:00,28,110.8,3194.55,0
2337,2024-11-18 14:00:00,29,115.83,3331.0,0
2338,2024-11-18 14:30:00,30,110.93,3474.25,0
2339,2024-11-18 15:00:00,31,107.46,3453.35,0
2340,2024-11-18 15:30:00,32,130.5,3092.8,0
2341,2024-11-18 16:00:00,33,127.99,2771.05,0
2342,2024-11-18 16:30:00,34,129.59,2872.6,0
2343,2024-11-18 17:00:00,35,128.4,2548.3,0
2344,2024-11-18 17:30:00,36,129.67,2669.3,0
2345,2024-11-18 18:00:00,37,131.52,3146.5,0
2346,2024-11-18 18:30:00,38,135.23,3591.25,0
2347,2024-11-18 19:00:00,39,122.18,2922.65,0
2348,2024-11-18 19:30:00,40,111.88,2454.9,0
2349,2024-11-18 20:00:00,41,114.73,2580.3,0
2350,2024-11-18 20:30:00,42,105.76,2370.05,0
2351,2024-11-18 21:00:00,43,104.6,2609.6,0
2352,2024-11-18 21:30:00,44,104.49,2990.1,0
2353,2024-11-18 22:00:00,45,100.68,2581.1,0
2354,2024-11-18 22:30:00,46,100.56,3052.8,0
2355,2024-11-18 23:00:00,47,100.16,1057.85,0
2356,2024-11-18 23:30:00,48,95.65,1303.45,0
2357,2024-11-19 00:00:00,1,88.64,1039.45,0
2358,2024-11-19 00:30:00,2,90.54,1276.75,0
2359,2024-11-19 01:00:00,3,86.0,980.7,0
2360,2024-11-19 01:30:00,4,78.04,875.45,0
2361,2024-11-19 02:00:00,5,75.46,1098.5,0
2362,2024-11-19 02:30:00,6,75.88,1528.75,0
2363,2024-11-19 03:00:00,7,74.47,1443.35,0
2364,2024-11-19 03:30:00,8,70.89,1574.7,0
2365,2024-11-19 04:00:00,9,71.31,1703.7,0
2366,2024-11-19 04:30:00,10,69.13,1616.1,0
2367,2024-11-19 05:00:00,11,86.54,2020.9,0
2368,2024-11-19 05:30:00,12,82.68,1773.05,0
2369,2024-11-19 06:00:00,13,95.33,2461.7,0
2370,2024-11-19 06:30:00,14,88.3,3298.15,0
2371,2024-11-19 07:00:00,15,96.45,2871.5,1
2372,2024-11-19 07:30:00,16,107.84,3303.55,0
2373,2024-11-19 08:00:00,17,115.42,3063.5,0
2374,2024-11-19 08:30:00,18,116.18,2920.9,0
2375,2024-11-19 09:00:00,19,107.59,4122.6,0
2376,2024-11-19 09:30:00,20,110.52,4071.25,0
2377,2024-11-19 10:00:00,21,119.96,3824.1,0
2378,2024-11-19 10:30:00,22,119.34,4250.85,0
2379,2024-11-19 11:00:00,23,120.87,3054.15,0
2380,2024-11-19 11:30:00,24,121.79,2951.25,0
2381,2024-11-19 12:00:00,25,123.09,3665.5,0
2382,2024-11-19 12:30:00,26,122.11,3827.35,-1
2383,2024-11-19 13:00:00,27,121.28,4216.55,0
2384,2024-11-19 13:30:00,28,117.19,4282.6,0
2385,2024-11-19 14:00:00,29,119.34,4502.6,0
2386,2024-11-19 14:30:00,30,116.63,4905.65,0
2387,2024-11-19 15:00:00,31,120.48,3378.1,0
2388,2024-11-19 15:30:00,32,121.07,3436.25,0
2389,2024-11-19 16:00:00,33,122.52,3424.8,0
2390,2024-11-19 16:30:00,34,119.03,3676.4,0
2391,2024-11-19 17:00:00,35,113.88,4354.05,0
2392,2024-11-19 17:30:00,36,113.51,4147.3,0
2393,2024-11-19 18:00:00,37,114.76,4369.35,0
2394,2024-11-19 18:30:00,38,115.11,4294.1,0
2395,2024-11-19 19:00:00,39,101.95,3148.6,0
2396,2024-11-19 19:30:00,40,101.98,2786.5,0
2397,2024-11-19 20:00:00,41,103.37,3282.65,0
2398,2024-11-19 20:30:00,42,101.35,3269.45,0
2399,2024-11-19 21:00:00,43,95.87,3040.55,0
2400,2024-11-19 21:30:00,44,97.41,2745.6,0
2401,2024-11-19 22:00:00,45,100.59,2940.05,0
2402,2024-11-19 22:30:00,46,97.09,2830.15,0
2403,2024-11-19 23:00:00,47,97.29,1596.4,0
2404,2024-11-19 23:30:00,48,89.72,1680.35,0
2405,2024-11-20 00:00:00,1,88.17,1896.25,0
2406,2024-11-20 00:30:00,2,94.6,1661.2,0
2407,2024-11-20 01:00:00,3,90.92,1923.15,0
2408,2024-11-20 01:30:00,4,86.78,1819.8,0
2409,2024-11-20 02:00:00,5,84.77,2218.55,0
2410,2024-11-20 02:30:00,6,84.68,2395.25,0
2411,2024-11-20 03:00:00,7,89.92,2289.05,0
2412,2024-11-20 03:30:00,8,95.38,3155.25,0
2413,2024-11-20 04:00:00,9,90.72,2916.85,0
2414,2024-11-20 04:30:00,10,85.71,3191.4,0
2415,2024-11-20 05:00:00,11,93.31,2824.15,0
2416,2024-11-20 05:30:00,12,83.02,3223.0,0
2417,2024-11-20 06:00:00,13,95.63,3385.05,0
2418,2024-11-20 06:30:00,14,97.39,3367.85,0
2419,2024-11-20 07:00:00,15,98.87,2172.45,0
2420,2024-11-20 07:30:00,16,113.04,3056.7,0
2421,2024-11-20 08:00:00,17,112.11,3076.7,0
2422,2024-11-20 08:30:00,18,115.2,3050.35,0
2423,2024-11-20 09:00:00,19,111.41,3213.25,0
2424,2024-11-20 09:30:00,20,111.04,3572.55,0
2425,2024-11-20 10:00:00,21,109.58,3310.95,0
2426,2024-11-20 10:30:00,22,108.3,3453.8,0
2427,2024-11-20 11:00:00,23,98.04,3707.7,0
2428,2024-11-20 11:30:00,24,96.77,3757.65,0
2429,2024-11-20 12:00:00,25,89.05,4699.45,0
2430,2024-11-20 12:30:00,26,92.1,4770.2,0
2431,2024-11-20 13:00:00,27,96.4,4346.7,0
2432,2024-11-20 13:30:00,28,90.97,4541.45,0
2433,2024-11-20 14:00:00,29,96.05,4366.25,0
2434,2024-11-20 14:30:00,30,94.79,4571.6,0
2435,2024-11-20 15:00:00,31,106.78,4310.15,0
2436,2024-11-20 15:30:00,32,113.28,3961.7,0
2437,2024-11-20 16:00:00,33,113.64,4208.8,0
2438,2024-11-20 16:30:00,34,120.77,4365.35,0
2439,2024-11-20 17:00:00,35,117.02,4323.95,0
2440,2024-11-20 17:30:00,36,117.86,4304.1,0
2441,2024-11-20 18:00:00,37,113.53,3926.5,0
2442,2024-11-20 18:30:00,38,115.63,4421.7,0
2443,2024-11-20 19:00:00,39,110.1,4442.4,0
2444,2024-11-20 19:30:00,40,100.97,4039.55,0
2445,2024-11-20 20:00:00,41,99.49,3690.65,0
2446,2024-11-20 20:30:00,42,100.99,3727.15,0
2447,2024-11-20 21:00:00,43,100.42,3289.0,0
2448,2024-11-20 21:30:00,44,99.96,2779.8,0
2449,2024-11-20 22:00:00,45,99.94,3170.95,0
2450,2024-11-20 22:30:00,46,97.94,3333.85,0
2451,2024-11-20 23:00:00,47,75.8,1423.0,0
2452,2024-11-20 23:30:00,48,93.65,2017.35,0
2453,2024-11-21 00:00:00,1,86.42,1353.25,0
2454,2024-11-21 00:30:00,2,83.94,1421.4,0
2455,2024-11-21 01:00:00,3,94.21,1756.35,0
2456,2024-11-21 01:30:00,4,93.56,1561.5,0
2457,2024-11-21 02:00:00,5,87.5,1608.1,0
2458,2024-11-21 02:30:00,6,91.68,1856.45,0
2459,2024-11-21 03:00:00,7,101.25,2324.95,0
2460,2024-11-21 03:30:00,8,99.76,2353.7,0
2461,2024-11-21 04:00:00,9,95.76,2463.65,0
2462,2024-11-21 04:30:00,10,88.2,3138.25,0
2463,2024-11-21 05:00:00,11,103.67,2354.05,0
2464,2024-11-21 05:30:00,12,96.06,2990.65,0
2465,2024-11-21 06:00:00,13,113.45,2699.0,0
2466,2024-11-21 06:30:00,14,94.08,3143.85,0
2467,2024-11-21 07:00:00,15,106.36,2447.5,0
2468,2024-11-21 07:30:00,16,119.94,2696.35,0
2469,2024-11-21 08:00:00,17,102.67,2626.45,0
2470,2024-11-21 08:30:00,18,115.63,2742.85,0
2471,2024-11-21 09:00:00,19,114.33,2422.7,0
2472,2024-11-21 09:30:00,20,117.33,2273.25,0
2473,2024-11-21 10:00:00,21,118.72,2541.65,0
2474,2024-11-21 10:30:00,22,114.23,2714.75,0
2475,2024-11-21 11:00:00,23,108.7,2928.4,0
2476,2024-11-21 11:30:00,24,98.46,3211.6,0
2477,2024-11-21 11:30:00,24,98.46,3211.6,0
2478,2024-11-21 12:00:00,25,110.57,3881.9,0
2479,2024-11-21 12:30:00,26,105.16,3609.05,0
2480,2024-11-21 13:00:00,27,106.07,3289.35,0
2481,2024-11-21 13:30:00,28,101.42,3063.6,0
2482,2024-11-21 14:00:00,29,100.73,3194.65,0
2483,2024-11-21 14:30:00,30,97.89,3603.45,0
2484,2024-11-21 15:00:00,31,108.45,3474.4,0
2485,2024-11-21 15:30:00,32,108.54,3422.85,0
2486,2024-11-21 16:00:00,33,113.21,3616.7,0
2487,2024-11-21 16:30:00,34,120.44,4241.9,0
2488,2024-11-21 17:00:00,35,118.16,4083.45,0
2489,2024-11-21 17:30:00,36,117.25,4103.65,0
2490,2024-11-21 18:00:00,37,114.11,3831.6,0
2491,2024-11-21 18:30:00,38,113.13,3658.9,0
2492,2024-11-21 19:00:00,39,108.96,3594.85,0
2493,2024-11-21 19:30:00,40,106.93,3614.75,0
2494,2024-11-21 20:00:00,41,99.36,3713.6,0
2495,2024-11-21 20:30:00,42,107.46,4116.15,0
2496,2024-11-21 21:00:00,43,107.13,3696.35,0
2497,2024-11-21 21:30:00,44,102.97,3042.1,0
2498,2024-11-21 22:00:00,45,104.63,2674.05,0
2499,2024-11-21 22:30:00,46,104.54,2793.75,0
2500,2024-11-21 23:00:00,47,93.69,1567.75,0
2501,2024-11-21 23:30:00,48,98.81,1636.25,0
2502,2024-11-22 00:00:00,1,92.37,2012.05,0
2503,2024-11-22 00:30:00,2,93.76,1666.15,0
2504,2024-11-22 01:00:00,3,89.16,1798.85,0
2505,2024-11-22 01:30:00,4,83.48,1928.1,0
2506,2024-11-22 02:00:00,5,82.81,2646.6,0
2507,2024-11-22 02:30:00,6,81.76,2354.5,0
2508,2024-11-22 03:00:00,7,89.11,2064.55,0
2509,2024-11-22 03:30:00,8,90.76,1879.7,0
2510,2024-11-22 04:00:00,9,94.05,2229.7,0
2511,2024-11-22 04:30:00,10,90.53,2611.15,0
2512,2024-11-22 05:00:00,11,107.22,2445.2,0
2513,2024-11-22 05:30:00,12,98.41,2715.25,0
2514,2024-11-22 06:00:00,13,111.57,3295.35,0
2515,2024-11-22 06:30:00,14,110.84,3055.05,0
2516,2024-11-22 07:00:00,15,124.07,2694.4,0
2517,2024-11-22 07:30:00,16,130.86,2936.35,0
2518,2024-11-22 08:00:00,17,126.0,2517.15,0
2519,2024-11-22 08:30:00,18,127.11,2514.15,0
2520,2024-11-22 09:00:00,19,117.29,2500.4,0
2521,2024-11-22 09:30:00,20,119.09,2841.85,0
2522,2024-11-22 10:00:00,21,112.6,2806.5,0
2523,2024-11-22 10:30:00,22,106.6,2899.75,0
2524,2024-11-22 11:00:00,23,103.82,3442.85,0
2525,2024-11-22 11:30:00,24,100.04,3607.65,0
2526,2024-11-22 12:00:00,25,97.68,3042.15,0
2527,2024-11-22 12:30:00,26,94.82,3134.05,0
2528,2024-11-22 13:00:00,27,91.61,2428.65,0
2529,2024-11-22 13:30:00,28,98.22,2847.2,0
2530,2024-11-22 14:00:00,29,107.0,2790.15,0
2531,2024-11-22 14:30:00,30,106.1,3168.85,0
2532,2024-11-22 15:00:00,31,110.5,2491.15,0
2533,2024-11-22 15:30:00,32,124.78,2437.95,0
2534,2024-11-22 16:00:00,33,127.63,2544.0,0
2535,2024-11-22 16:30:00,34,128.03,3249.55,0
2536,2024-11-22 17:00:00,35,121.41,3277.0,0
2537,2024-11-22 17:30:00,36,125.1,3688.4,0
2538,2024-11-22 18:00:00,37,127.51,3421.6,0
2539,2024-11-22 18:30:00,38,126.36,3226.95,0
2540,2024-11-22 19:00:00,39,127.18,2743.0,0
2541,2024-11-22 19:30:00,40,115.25,2736.1,0
2542,2024-11-22 20:00:00,41,108.43,2249.75,0
2543,2024-11-22 20:30:00,42,99.35,2092.6,0
2544,2024-11-22 21:00:00,43,100.04,2901.8,0
2545,2024-11-22 21:30:00,44,103.61,3279.05,0
2546,2024-11-22 22:00:00,45,100.63,3443.2,0
2547,2024-11-22 22:30:00,46,95.53,3094.55,0
2548,2024-11-22 23:00:00,47,109.76,2007.7,0
2549,2024-11-22 23:30:00,48,111.25,1920.05,0
2550,2024-11-23 00:00:00,1,102.0,1651.75,0
2551,2024-11-23 00:30:00,2,97.9,1812.4,0
2552,2024-11-23 01:00:00,3,94.16,1459.15,0
2553,2024-11-23 01:30:00,4,93.0,1658.5,0
2554,2024-11-23 02:00:00,5,92.79,1548.1,0
2555,2024-11-23 02:30:00,6,93.47,1494.4,0
2556,2024-11-23 03:00:00,7,84.95,1611.05,0
2557,2024-11-23 03:30:00,8,47.05,1230.1,0
2558,2024-11-23 04:00:00,9,52.11,1855.95,0
2559,2024-11-23 04:30:00,10,32.87,2200.6,0
2560,2024-11-23 05:00:00,11,40.43,2476.55,0
2561,2024-11-23 05:30:00,12,28.58,2480.3,0
2562,2024-11-23 06:00:00,13,53.48,2742.75,0
2563,2024-11-23 06:30:00,14,40.91,2624.85,0
2564,2024-11-23 07:00:00,15,51.36,2275.7,0
2565,2024-11-23 07:30:00,16,60.8,2541.0,0
2566,2024-11-23 08:00:00,17,51.1,1719.1,0
2567,2024-11-23 08:30:00,18,79.23,1803.5,0
2568,2024-11-23 09:00:00,19,70.81,2042.65,0
2569,2024-11-23 09:30:00,20,82.12,1560.55,0
2570,2024-11-23 10:00:00,21,81.62,1498.05,0
2571,2024-11-23 10:30:00,22,88.07,1370.0,0
2572,2024-11-23 11:00:00,23,104.66,1461.65,0
2573,2024-11-23 11:30:00,24,109.07,1621.15,0
2574,2024-11-23 12:00:00,25,111.54,1678.9,0
2575,2024-11-23 12:30:00,26,114.44,1690.35,0
2576,2024-11-23 13:00:00,27,114.96,1718.9,0
2577,2024-11-23 13:30:00,28,113.98,2080.15,0
2578,2024-11-23 14:00:00,29,113.87,2066.65,0
2579,2024-11-23 14:30:00,30,110.42,2249.65,0
2580,2024-11-23 15:00:00,31,108.42,1754.9,0
2581,2024-11-23 15:30:00,32,104.74,1890.4,0
2582,2024-11-23 16:00:00,33,113.34,1747.15,0
2583,2024-11-23 16:30:00,34,121.31,1891.0,0
2584,2024-11-23 17:00:00,35,127.18,2127.5,0
2585,2024-11-23 17:30:00,36,126.39,2107.15,0
2586,2024-11-23 18:00:00,37,124.34,1996.45,0
2587,2024-11-23 18:30:00,38,110.28,2020.55,0
2588,2024-11-23 19:00:00,39,92.74,1641.75,0
2589,2024-11-23 19:30:00,40,85.85,1609.4,0
2590,2024-11-23 20:00:00,41,78.23,1807.1,0
2591,2024-11-23 20:30:00,42,57.34,1973.8,0
2592,2024-11-23 21:00:00,43,40.11,2060.35,0
2593,2024-11-23 21:30:00,44,19.29,2072.55,0
2594,2024-11-23 22:00:00,45,19.04,1945.4,0
2595,2024-11-23 22:30:00,46,10.8,2276.35,0
2596,2024-11-23 23:00:00,47,9.72,1589.3,0
2597,2024-11-23 23:30:00,48,2.03,1439.3,0
2598,2024-11-24 00:00:00,1,22.63,1845.0,0
2599,2024-11-24 00:30:00,2,20.38,1878.25,0
2600,2024-11-24 01:00:00,3,6.78,1774.6,0
2601,2024-11-24 01:30:00,4,1.57,1999.3,0
2602,2024-11-24 02:00:00,5,21.13,2003.3,0
2603,2024-11-24 02:30:00,6,8.76,1616.75,0
2604,2024-11-24 03:00:00,7,14.85,1649.45,0
2605,2024-11-24 03:30:00,8,13.34,1729.75,0
2606,2024-11-24 04:00:00,9,8.71,1638.75,0
2607,2024-11-24 04:30:00,10,7.82,1655.5,0
2608,2024-11-24 05:00:00,11,12.88,1634.8,0
2609,2024-11-24 05:30:00,12,11.95,1667.5,0
2610,2024-11-24 06:00:00,13,14.0,2170.15,0
2611,2024-11-24 06:30:00,14,30.64,2142.6,0
2612,2024-11-24 07:00:00,15,11.96,2052.35,0
2613,2024-11-24 07:30:00,16,23.66,2178.55,0
2614,2024-11-24 08:00:00,17,20.3,2208.0,0
2615,2024-11-24 08:30:00,18,32.76,2327.1,0
2616,2024-11-24 09:00:00,19,21.26,2378.55,0
2617,2024-11-24 09:30:00,20,23.12,2351.6,0
2618,2024-11-24 10:00:00,21,29.59,2352.85,0
2619,2024-11-24 10:30:00,22,33.17,2341.65,0
2620,2024-11-24 11:00:00,23,32.87,2409.1,0
2621,2024-11-24 11:30:00,24,29.47,2435.25,0
2622,2024-11-24 12:00:00,25,29.5,2258.65,0
2623,2024-11-24 12:30:00,26,29.16,2539.6,0
2624,2024-11-24 13:00:00,27,30.86,1733.2,0
2625,2024-11-24 13:30:00,28,29.48,1797.4,0
2626,2024-11-24 14:00:00,29,31.01,2188.55,0
2627,2024-11-24 14:30:00,30,31.23,2196.9,0
2628,2024-11-24 15:00:00,31,33.88,1751.2,0
2629,2024-11-24 15:30:00,32,56.72,1891.85,0
2630,2024-11-24 16:00:00,33,62.29,1845.1,0
2631,2024-11-24 16:30:00,34,80.11,1880.55,0
2632,2024-11-24 17:00:00,35,84.02,1744.0,0
2633,2024-11-24 17:30:00,36,89.92,1872.6,0
2634,2024-11-24 18:00:00,37,89.73,1893.1,0
2635,2024-11-24 18:30:00,38,72.82,1816.9,0
2636,2024-11-24 19:00:00,39,47.75,1785.0,0
2637,2024-11-24 19:30:00,40,42.22,1901.15,0
2638,2024-11-24 20:00:00,41,51.91,2151.6,0
2639,2024-11-24 20:30:00,42,41.44,2163.55,0
2640,2024-11-24 21:00:00,43,48.35,2033.4,0
2641,2024-11-24 21:30:00,44,34.41,2047.7,0
2642,2024-11-24 22:00:00,45,19.56,2057.1,0
2643,2024-11-24 22:30:00,46,5.81,2264.55,0
2644,2024-11-24 23:00:00,47,9.38,1993.25,0
2645,2024-11-24 23:30:00,48,-2.09,1863.4,0
2646,2024-11-25 00:00:00,1,-4.11,1991.3,0
2647,2024-11-25 00:30:00,2,4.23,1753.35,0
2648,2024-11-25 01:00:00,3,8.77,1690.55,0
2649,2024-11-25 01:30:00,4,-0.41,1415.75,0
2650,2024-11-25 02:00:00,5,-3.23,1335.9,0
2651,2024-11-25 02:30:00,6,-2.85,1237.8,0
2652,2024-11-25 03:00:00,7,1.07,995.35,0
2653,2024-11-25 03:30:00,8,12.97,1258.75,0
2654,2024-11-25 04:00:00,9,17.31,1430.75,0
2655,2024-11-25 04:30:00,10,26.83,1483.9,0
2656,2024-11-25 05:00:00,11,12.92,2048.85,0
2657,2024-11-25 05:30:00,12,27.96,2150.15,0
2658,2024-11-25 06:00:00,13,34.98,2371.45,0
2659,2024-11-25 06:30:00,14,64.59,2258.75,0
2660,2024-11-25 07:00:00,15,80.13,2223.15,0
2661,2024-11-25 07:30:00,16,106.05,2611.2,0
2662,2024-11-25 08:00:00,17,103.98,1930.5,0
2663,2024-11-25 08:30:00,18,104.31,2030.2,0
